timestamp,BTC,ETH,ADA,XRP,SOL,SUI,AVAX,POL,API3,USDT,USDC,DOT,BNB,TRX,LTC,DAI,WETH
2026-01-24T00:00:47.436Z,89506.15181733278,2953.2381663190204,0.3600994616230158,1.9195300048311155,127.36303356755779,1.4882752772770573,12.118389768843048,0.1280440571425124,0.3987652677114597,0.9986997710684733,0.9996726000742265,1.9242222378379492,890.78143272965,0.2974963754433521,68.03946984974111,0.9994389886673073,2952.1049354941947
2026-01-25T00:00:47.180Z,89104.76401429556,2948.5344449312156,0.3581568675779688,1.9131205416743418,127.0525053009223,1.483332242498383,12.037124901857014,0.1258260623903981,0.4172835974728124,0.9984015989103574,0.9996577852302073,1.9266727352990909,886.1843908053423,0.29504975740796124,68.11553902849329,0.9996032667245818,2952.0971119710302
2026-01-26T00:00:43.394Z,86566.5229094044,2815.7686817428253,0.3387128328968034,1.8330328157473141,118.77265263855267,1.3986977039089248,11.484867981093839,0.11853525321067057,0.39882396387856883,0.9989748007519231,0.9998053190544784,1.8216747836754557,864.778294864298,0.29545999573480597,67.17326151497981,0.9996802229839608,2807.6547298985356
2026-01-27T00:00:47.359Z,88257.47375154609,2926.2012920493576,0.3519900076557559,1.9034881141696036,124.13898440568784,1.442537535912865,11.7157331085835,0.11917824001057754,0.40862973294952104,0.9989468582111362,0.9996427017483306,1.8743882307934498,878.7164943779817,0.29638109906725196,69.73839783972068,0.999408262166433,2927.986566972189
2026-01-28T00:00:48.646Z,89104.04367383181,3022.237462232393,0.3602974693528078,1.9139281135632873,127.0533226747008,1.4388697134229294,12.118824159307785,0.11945850864756472,0.4079645765483326,0.9986399614791764,0.9996462315460413,1.875001926626687,897.6614746100687,0.29424519218293427,69.96458921212347,0.9995823501957035,3020.4058560321164
2026-01-29T00:00:45.126Z,89169.84802179961,3006.2617046674927,0.3578789045427909,1.908755554541393,125.11925718796319,1.405168539383156,12.057953545041327,0.1182929813970698,0.40015979599994816,0.9989076312771156,0.9998871666785545,1.8678484926587178,901.3907052037205,0.2949969930220131,69.38180863516655,0.9994315787873403,3009.5972933065395
2026-01-30T00:00:46.741Z,84562.72808583589,2818.135496243906,0.3340422506950298,1.8050880935179465,117.6032436483148,1.3182617703758344,11.025456717852657,0.11243809357280081,0.3756859901157457,0.9983519336680136,0.9997098224091886,1.7326629349056026,867.1112640229788,0.2945400519729601,66.10355788305057,0.9996498669593691,2817.0752746706353
2026-01-31T00:00:46.496Z,84126.49815442863,2702.3014054236064,0.32034081743015846,1.7324263253876853,117.36462957729638,1.2723014863933144,10.864218252559407,0.11160508786635921,0.3730440856149791,0.9984283196171941,0.9997569200163565,1.6865912935811473,857.2526839097007,0.2938189547539658,65.349121008139,0.9994332462928343,2699.0144024985457
2026-02-01T00:00:48.642Z,78626.1269261602,2445.069454119459,0.29349280972467345,1.6454658235258317,105.44039579566181,1.151256300102865,10.105734119527982,0.10359788213092601,0.33519996514188666,0.9988662943053661,0.9997435553393111,1.5440331334935709,780.4640670479448,0.28644681878022954,59.43290055351964,0.9994756702546869,2437.946771770865
2026-02-02T00:00:48.134Z,76968.87293425198,2267.5624477867377,0.28598001658782485,1.5913968816074175,100.84494819648508,1.1032565072666398,9.915943402160543,0.1028469554647532,0.32851278200828893,0.9990011332985536,0.9997452102449865,1.496823573667083,758.4322086681863,0.2845768178030845,58.48215553532882,0.9996216206378474,2278.7991779904864
2026-02-03T00:00:46.980Z,78693.5093559109,2344.4457464119864,0.29889742525373003,1.6205580761735077,104.4690724942962,1.1488823715710665,10.142410977402923,0.11377026971515147,0.34728459926351984,0.9991654800330452,0.9998675347698277,1.5427797835490586,774.5657939401699,0.28312299452561535,59.99181931691038,0.99966934822264,2344.917472023908
2026-02-04T00:00:49.413Z,75640.09362489812,2227.9670467541227,0.2908637582340318,1.5742262760961907,97.56403515108647,1.1072120075774847,9.89609797215292,0.10789974101425777,0.3313507036548114,0.9986227327488777,0.9997479681046332,1.4930552608744145,753.5672929885498,0.2856097032658884,59.270658037836576,0.999420054806311,2230.3323079518145
2026-02-05T00:00:46.514Z,73042.9779572641,2144.0475330711092,0.2861773226878501,1.5104670533693425,92.03551042376382,1.0861258270293122,9.711648758852998,0.10854290893472877,0.33001553328078587,0.9978797194256063,0.9998407792993059,1.4608828297769731,697.2407119900603,0.28276695073074853,58.79492849836088,0.999208766609374,2148.1558028109616
2026-02-06T00:00:49.526Z,62704.451529084734,1821.1294366469629,0.24494760822755804,1.2135064328501168,78.18553348345486,0.8800291966014623,8.298682874188863,0.0916184568533175,0.2773435816097767,0.9983342368678411,0.9998610119976161,1.2440884260674199,606.5475961299006,0.2692063696117021,50.687200878227415,0.9998365591141276,1840.8453886496995
